event_id,user_id,task_id,session_id,event_time,event_name,suggestion_id,prompt_group
e_000306,u_0040,t_00050,s_00050,2026-06-17T01:43,adopt_suggestion,sg_3e9eda692a,B
e_000307,u_0040,t_00050,s_00050,2026-06-17T01:44,adopt_suggestion,sg_03bd6dd83a,B
e_000308,u_0041,t_00051,s_00051,2026-05-09T23:16,visit_product,,A
e_000309,u_0041,t_00051,s_00051,2026-05-09T23:17,upload_resume,,A
e_000310,u_0041,t_00051,s_00051,2026-05-09T23:18,upload_jd,,A
e_000311,u_0041,t_00052,s_00052,2026-05-15T23:55,visit_product,,A
e_000312,u_0041,t_00052,s_00052,2026-05-15T23:56,upload_resume,,A
e_000313,u_0041,t_00052,s_00052,2026-05-15T23:57,upload_jd,,A
e_000314,u_0041,t_00052,s_00052,2026-05-15T23:58,generate_suggestion,,A
e_000315,u_0041,t_00052,s_00052,2026-05-16T00:00,adopt_suggestion,sg_baf5d46c2e,A
e_000316,u_0041,t_00052,s_00052,2026-05-16T00:01,adopt_suggestion,sg_7680dbd42d,A
e_000317,u_0041,t_00052,s_00052,2026-05-16T00:00,reject_suggestion,sg_58fc2e84a5,A
e_000318,u_0042,t_00053,s_00053,2026-05-25T16:19,visit_product,,A
e_000319,u_0042,t_00053,s_00053,2026-05-25T16:20,upload_resume,,A
e_000320,u_0043,t_00054,s_00054,2026-06-27T14:09,visit_product,,B
e_000321,u_0043,t_00054,s_00054,2026-06-27T14:10,upload_resume,,B
e_000322,u_0043,t_00054,s_00054,2026-06-27T14:11,upload_jd,,B
e_000323,u_0043,t_00054,s_00054,2026-06-27T14:12,generate_suggestion,,B
e_000324,u_0043,t_00054,s_00054,2026-06-27T14:14,adopt_suggestion,sg_f54e924cc8,B
e_000325,u_0043,t_00054,s_00054,2026-06-27T14:15,adopt_suggestion,sg_ed7ce777bb,B
e_000326,u_0043,t_00054,s_00054,2026-06-27T14:16,adopt_suggestion,sg_613c6e344f,B
e_000327,u_0044,t_00055,s_00055,2026-06-09T13:40,visit_product,,A
e_000328,u_0044,t_00055,s_00055,2026-06-09T13:41,upload_resume,,A
e_000329,u_0044,t_00055,s_00055,2026-06-09T13:42,upload_jd,,A
e_000330,u_0044,t_00055,s_00055,2026-06-09T13:43,generate_suggestion,,A
e_000331,u_0044,t_00055,s_00055,2026-06-09T13:45,adopt_suggestion,sg_c1fdef9324,A
e_000332,u_0044,t_00055,s_00055,2026-06-09T13:46,adopt_suggestion,sg_87520f6a77,A
e_000333,u_0044,t_00055,s_00055,2026-06-09T13:45,reject_suggestion,sg_e9eb0f893d,A
e_000334,u_0045,t_00056,s_00056,2026-06-14T11:19,visit_product,,A
e_000335,u_0045,t_00056,s_00056,2026-06-14T11:20,upload_resume,,A
e_000336,u_0045,t_00056,s_00056,2026-06-14T11:21,upload_jd,,A
e_000337,u_0045,t_00056,s_00056,2026-06-14T11:22,generate_suggestion,,A
e_000338,u_0045,t_00056,s_00056,2026-06-14T11:24,adopt_suggestion,sg_21ab81ed0a,A
e_000339,u_0045,t_00056,s_00056,2026-06-14T11:24,reject_suggestion,sg_b0d42f15c5,A
e_000340,u_0045,t_00056,s_00056,2026-06-14T11:25,adopt_suggestion,sg_0cba182f59,A
e_000341,u_0045,t_00056,s_00056,2026-06-14T11:26,adopt_suggestion,sg_647d8c2084,A
e_000342,u_0045,t_00056,s_00056,2026-06-14T11:25,reject_suggestion,sg_7c6ece0a3c,A
e_000343,u_0045,t_00056,s_00056,2026-06-14T11:27,adopt_suggestion,sg_86d2cadbab,A
e_000344,u_0045,t_00056,s_00056,2026-06-14T11:29,export_report,,A
e_000345,u_0046,t_00057,s_00057,2026-05-15T07:46,visit_product,,B
e_000346,u_0046,t_00058,s_00058,2026-05-24T22:41,visit_product,,A
e_000347,u_0046,t_00058,s_00058,2026-05-24T22:42,upload_resume,,A
e_000348,u_0046,t_00058,s_00058,2026-05-24T22:43,upload_jd,,A
e_000349,u_0046,t_00058,s_00058,2026-05-24T22:44,generate_suggestion,,A
e_000350,u_0046,t_00058,s_00058,2026-05-24T22:46,reject_suggestion,sg_46dc738a85,A
e_000351,u_0046,t_00058,s_00058,2026-05-24T22:47,reject_suggestion,sg_317bdd549c,A
e_000352,u_0046,t_00058,s_00058,2026-05-24T22:48,reject_suggestion,sg_a93035225f,A
e_000353,u_0047,t_00059,s_00059,2026-05-29T12:07,visit_product,,A
e_000354,u_0047,t_00059,s_00059,2026-05-29T12:08,upload_resume,,A
e_000355,u_0047,t_00059,s_00059,2026-05-29T12:09,upload_jd,,A
e_000356,u_0047,t_00059,s_00059,2026-05-29T12:10,generate_suggestion,,A
e_000357,u_0047,t_00059,s_00059,2026-05-29T12:12,reject_suggestion,sg_c464d165b4,A
e_000358,u_0047,t_00059,s_00059,2026-05-29T12:13,reject_suggestion,sg_8074bf782f,A
e_000359,u_0047,t_00059,s_00059,2026-05-29T12:12,adopt_suggestion,sg_cd33673d26,A
e_000360,u_0047,t_00059,s_00059,2026-05-29T12:14,reject_suggestion,sg_130436ac54,A
e_000361,u_0047,t_00059,s_00059,2026-05-29T12:15,reject_suggestion,sg_4ab6191842,A
e_000362,u_0047,t_00059,s_00059,2026-05-29T12:13,adopt_suggestion,sg_b5ce185eb2,A
e_000363,u_0048,t_00060,s_00060,2026-06-01T06:38,visit_product,,A
e_000364,u_0048,t_00060,s_00060,2026-06-01T06:39,upload_resume,,A
e_000365,u_0048,t_00060,s_00060,2026-06-01T06:40,upload_jd,,A
e_000366,u_0048,t_00060,s_00060,2026-06-01T06:41,generate_suggestion,,A
e_000367,u_0048,t_00060,s_00060,2026-06-01T06:43,adopt_suggestion,sg_aaeb345e4d,A
e_000368,u_0048,t_00060,s_00060,2026-06-01T06:43,reject_suggestion,sg_4b3b280590,A
e_000369,u_0048,t_00060,s_00060,2026-06-01T06:44,adopt_suggestion,sg_fc1b0bc2a0,A
e_000370,u_0048,t_00060,s_00060,2026-06-01T06:45,adopt_suggestion,sg_7c62dda64c,A
e_000371,u_0048,t_00060,s_00060,2026-06-01T06:46,adopt_suggestion,sg_7643ea34c9,A
e_000372,u_0048,t_00060,s_00060,2026-06-01T06:47,adopt_suggestion,sg_da27f1f8b3,A
e_000373,u_0048,t_00061,s_00061,2026-06-12T15:09,visit_product,,A
e_000374,u_0049,t_00062,s_00062,2026-05-19T08:29,visit_product,,A
e_000375,u_0049,t_00062,s_00062,2026-05-19T08:30,upload_resume,,A
e_000376,u_0049,t_00062,s_00062,2026-05-19T08:31,upload_jd,,A
e_000377,u_0049,t_00062,s_00062,2026-05-19T08:32,generate_suggestion,,A
e_000378,u_0049,t_00062,s_00062,2026-05-19T08:34,reject_suggestion,sg_41062bd2b8,A
e_000379,u_0049,t_00062,s_00062,2026-05-19T08:34,adopt_suggestion,sg_e68487343f,A
e_000380,u_0049,t_00062,s_00062,2026-05-19T08:35,reject_suggestion,sg_75451f3ed6,A
e_000381,u_0049,t_00062,s_00062,2026-05-19T08:35,adopt_suggestion,sg_3847afc4ff,A
e_000382,u_0049,t_00062,s_00062,2026-05-19T08:36,adopt_suggestion,sg_f9ba1d1616,A
e_000383,u_0049,t_00062,s_00062,2026-05-19T08:36,reject_suggestion,sg_009d855f83,A
e_000384,u_0049,t_00063,s_00063,2026-06-09T08:56,visit_product,,B
e_000385,u_0049,t_00063,s_00063,2026-06-09T08:57,upload_resume,,B
e_000386,u_0049,t_00063,s_00063,2026-06-09T08:58,upload_jd,,B
e_000387,u_0049,t_00063,s_00063,2026-06-09T08:59,generate_suggestion,,B
e_000388,u_0049,t_00063,s_00063,2026-06-09T09:01,adopt_suggestion,sg_1579b96d5c,B
e_000389,u_0049,t_00063,s_00063,2026-06-09T09:02,adopt_suggestion,sg_bca6d15552,B
e_000390,u_0049,t_00063,s_00063,2026-06-09T09:03,adopt_suggestion,sg_b885615b15,B
e_000391,u_0049,t_00064,s_00064,2026-06-16T01:54,visit_product,,A
e_000392,u_0049,t_00064,s_00064,2026-06-16T01:55,upload_resume,,A
e_000393,u_0049,t_00064,s_00064,2026-06-16T01:56,upload_jd,,A
e_000394,u_0049,t_00064,s_00064,2026-06-16T01:57,generate_suggestion,,A
e_000395,u_0049,t_00064,s_00064,2026-06-16T01:59,reject_suggestion,sg_2c40c07ea7,A
e_000396,u_0049,t_00064,s_00064,2026-06-16T02:00,reject_suggestion,sg_854187d622,A
e_000397,u_0049,t_00064,s_00064,2026-06-16T01:59,adopt_suggestion,sg_bc3edd4b9e,A
e_000398,u_0049,t_00064,s_00064,2026-06-16T02:04,export_report,,A
e_000399,u_0050,t_00065,s_00065,2026-06-26T13:28,visit_product,,B
e_000400,u_0050,t_00065,s_00065,2026-06-26T13:29,upload_resume,,B
e_000401,u_0050,t_00065,s_00065,2026-06-26T13:30,upload_jd,,B
e_000402,u_0050,t_00065,s_00065,2026-06-26T13:31,generate_suggestion,,B
e_000403,u_0050,t_00065,s_00065,2026-06-26T13:33,adopt_suggestion,sg_6a18c717f6,B
e_000404,u_0050,t_00065,s_00065,2026-06-26T13:34,adopt_suggestion,sg_4c54aa9182,B
e_000405,u_0050,t_00065,s_00065,2026-06-26T13:35,adopt_suggestion,sg_f351cab360,B
e_000406,u_0050,t_00066,s_00066,2026-06-12T23:15,visit_product,,A
e_000407,u_0050,t_00066,s_00066,2026-06-12T23:16,upload_resume,,A
e_000408,u_0050,t_00066,s_00066,2026-06-12T23:17,upload_jd,,A
e_000409,u_0050,t_00066,s_00066,2026-06-12T23:18,generate_suggestion,,A
e_000410,u_0050,t_00066,s_00066,2026-06-12T23:20,adopt_suggestion,sg_776a900562,A
e_000411,u_0050,t_00066,s_00066,2026-06-12T23:20,reject_suggestion,sg_a2dc35c187,A
e_000412,u_0050,t_00066,s_00066,2026-06-12T23:21,reject_suggestion,sg_a11b95a740,A
e_000413,u_0051,t_00067,s_00067,2026-05-21T07:21,visit_product,,A
e_000414,u_0052,t_00068,s_00068,2026-06-22T07:05,visit_product,,B
e_000415,u_0052,t_00068,s_00068,2026-06-22T07:06,upload_resume,,B
e_000416,u_0052,t_00068,s_00068,2026-06-22T07:07,upload_jd,,B
e_000417,u_0052,t_00068,s_00068,2026-06-22T07:08,generate_suggestion,,B
e_000418,u_0052,t_00068,s_00068,2026-06-22T07:10,reject_suggestion,sg_f47248fa45,B
e_000419,u_0052,t_00068,s_00068,2026-06-22T07:10,adopt_suggestion,sg_81b9ee0bd8,B
e_000420,u_0052,t_00068,s_00068,2026-06-22T07:11,adopt_suggestion,sg_99ea984861,B
e_000421,u_0052,t_00068,s_00068,2026-06-22T07:15,export_report,,B
e_000422,u_0053,t_00069,s_00069,2026-06-05T06:41,visit_product,,B
e_000423,u_0053,t_00069,s_00069,2026-06-05T06:42,upload_resume,,B
e_000424,u_0054,t_00070,s_00070,2026-06-05T19:38,visit_product,,B
e_000425,u_0054,t_00070,s_00070,2026-06-05T19:39,upload_resume,,B
e_000426,u_0054,t_00070,s_00070,2026-06-05T19:40,upload_jd,,B
e_000427,u_0054,t_00070,s_00070,2026-06-05T19:41,generate_suggestion,,B
e_000428,u_0054,t_00070,s_00070,2026-06-05T19:43,adopt_suggestion,sg_e5ce513caa,B
e_000429,u_0054,t_00070,s_00070,2026-06-05T19:44,adopt_suggestion,sg_03e632755d,B
e_000430,u_0054,t_00070,s_00070,2026-06-05T19:45,adopt_suggestion,sg_ad2077e845,B
e_000431,u_0054,t_00070,s_00070,2026-06-05T19:46,adopt_suggestion,sg_6ada6fa448,B
e_000432,u_0054,t_00070,s_00070,2026-06-05T19:43,reject_suggestion,sg_83b7dcab9f,B
e_000433,u_0054,t_00070,s_00070,2026-06-05T19:44,reject_suggestion,sg_e82de16fd1,B
e_000434,u_0054,t_00070,s_00070,2026-06-05T19:48,export_report,,B
e_000435,u_0055,t_00071,s_00071,2026-06-17T23:26,visit_product,,A
e_000436,u_0055,t_00071,s_00071,2026-06-17T23:27,upload_resume,,A
e_000437,u_0055,t_00071,s_00071,2026-06-17T23:28,upload_jd,,A
e_000438,u_0055,t_00071,s_00071,2026-06-17T23:29,generate_suggestion,,A
e_000439,u_0055,t_00071,s_00071,2026-06-17T23:31,reject_suggestion,sg_156ce8b105,A
e_000440,u_0055,t_00071,s_00071,2026-06-17T23:31,adopt_suggestion,sg_a38b027d2f,A
e_000441,u_0055,t_00071,s_00071,2026-06-17T23:32,adopt_suggestion,sg_8b3091bf99,A
e_000442,u_0056,t_00072,s_00072,2026-05-01T16:47,visit_product,,A
e_000443,u_0056,t_00072,s_00072,2026-05-01T16:48,upload_resume,,A
e_000444,u_0056,t_00073,s_00073,2026-06-07T05:46,visit_product,,A
e_000445,u_0056,t_00073,s_00073,2026-06-07T05:47,upload_resume,,A
e_000446,u_0056,t_00073,s_00073,2026-06-07T05:48,upload_jd,,A
e_000447,u_0056,t_00073,s_00073,2026-06-07T05:49,generate_suggestion,,A
e_000448,u_0056,t_00073,s_00073,2026-06-07T05:51,reject_suggestion,sg_b9935f3a74,A
e_000449,u_0056,t_00073,s_00073,2026-06-07T05:51,adopt_suggestion,sg_f8390f7482,A
e_000450,u_0056,t_00073,s_00073,2026-06-07T05:52,reject_suggestion,sg_9975229ce8,A
e_000451,u_0056,t_00073,s_00073,2026-06-07T05:52,adopt_suggestion,sg_1d95018b47,A
e_000452,u_0056,t_00073,s_00073,2026-06-07T05:53,reject_suggestion,sg_8a85aa1c37,A
e_000453,u_0056,t_00073,s_00073,2026-06-07T05:54,reject_suggestion,sg_cf8197f770,A
e_000454,u_0056,t_00073,s_00073,2026-06-07T05:56,export_report,,A
e_000455,u_0057,t_00074,s_00074,2026-06-08T22:56,visit_product,,A
e_000456,u_0057,t_00074,s_00074,2026-06-08T22:57,upload_resume,,A
e_000457,u_0057,t_00074,s_00074,2026-06-08T22:58,upload_jd,,A
e_000458,u_0057,t_00074,s_00074,2026-06-08T22:59,generate_suggestion,,A
e_000459,u_0057,t_00074,s_00074,2026-06-08T23:01,reject_suggestion,sg_6f177459f9,A
e_000460,u_0057,t_00074,s_00074,2026-06-08T23:02,reject_suggestion,sg_da6b17c833,A
e_000461,u_0057,t_00074,s_00074,2026-06-08T23:03,reject_suggestion,sg_f8e9145f42,A
e_000462,u_0057,t_00074,s_00074,2026-06-08T23:04,reject_suggestion,sg_b761f76877,A
e_000463,u_0057,t_00074,s_00074,2026-06-08T23:01,adopt_suggestion,sg_9c7f3a4014,A
e_000464,u_0057,t_00074,s_00074,2026-06-08T23:05,reject_suggestion,sg_1ac866f3a0,A
e_000465,u_0057,t_00074,s_00074,2026-06-08T23:06,export_report,,A
e_000466,u_0057,t_00075,s_00075,2026-05-08T11:35,visit_product,,B
e_000467,u_0057,t_00075,s_00075,2026-05-08T11:36,upload_resume,,B
e_000468,u_0057,t_00075,s_00075,2026-05-08T11:37,upload_jd,,B
e_000469,u_0057,t_00075,s_00075,2026-05-08T11:38,generate_suggestion,,B
e_000470,u_0057,t_00075,s_00075,2026-05-08T11:40,adopt_suggestion,sg_c5d331ce6f,B
e_000471,u_0057,t_00075,s_00075,2026-05-08T11:41,adopt_suggestion,sg_2f2a158afe,B
e_000472,u_0057,t_00075,s_00075,2026-05-08T11:40,reject_suggestion,sg_e15b08839b,B
e_000473,u_0057,t_00075,s_00075,2026-05-08T11:45,export_report,,B
e_000474,u_0057,t_00076,s_00076,2026-05-04T21:03,visit_product,,B
e_000475,u_0057,t_00076,s_00076,2026-05-04T21:04,upload_resume,,B
e_000476,u_0057,t_00076,s_00076,2026-05-04T21:05,upload_jd,,B
e_000477,u_0057,t_00076,s_00076,2026-05-04T21:06,generate_suggestion,,B
e_000478,u_0057,t_00076,s_00076,2026-05-04T21:08,adopt_suggestion,sg_2df1bfc175,B
e_000479,u_0057,t_00076,s_00076,2026-05-04T21:09,adopt_suggestion,sg_785bc91dff,B
e_000480,u_0057,t_00076,s_00076,2026-05-04T21:08,reject_suggestion,sg_3d0805a632,B
e_000481,u_0057,t_00076,s_00076,2026-05-04T21:10,adopt_suggestion,sg_2e61147e00,B
e_000482,u_0057,t_00076,s_00076,2026-05-04T21:11,adopt_suggestion,sg_41ebf74e12,B
e_000483,u_0057,t_00076,s_00076,2026-05-04T21:12,adopt_suggestion,sg_f888a833d8,B
e_000484,u_0057,t_00076,s_00076,2026-05-04T21:13,export_report,,B
e_000485,u_0058,t_00077,s_00077,2026-06-12T01:59,visit_product,,B
e_000486,u_0058,t_00077,s_00077,2026-06-12T02:00,upload_resume,,B
e_000487,u_0058,t_00077,s_00077,2026-06-12T02:01,upload_jd,,B
e_000488,u_0058,t_00077,s_00077,2026-06-12T02:02,generate_suggestion,,B
e_000489,u_0058,t_00077,s_00077,2026-06-12T02:04,adopt_suggestion,sg_4fd2ea7b78,B
e_000490,u_0058,t_00077,s_00077,2026-06-12T02:04,reject_suggestion,sg_8fcef42671,B
e_000491,u_0058,t_00077,s_00077,2026-06-12T02:05,adopt_suggestion,sg_e4cf2a3ca7,B
e_000492,u_0058,t_00077,s_00077,2026-06-12T02:06,adopt_suggestion,sg_59ab285352,B
e_000493,u_0058,t_00077,s_00077,2026-06-12T02:07,adopt_suggestion,sg_855c2bfda2,B
e_000494,u_0058,t_00077,s_00077,2026-06-12T02:05,reject_suggestion,sg_e478a47413,B
e_000495,u_0058,t_00078,s_00078,2026-05-13T09:28,visit_product,,A
e_000496,u_0058,t_00078,s_00078,2026-05-13T09:29,upload_resume,,A
e_000497,u_0058,t_00078,s_00078,2026-05-13T09:30,upload_jd,,A
e_000498,u_0058,t_00078,s_00078,2026-05-13T09:31,generate_suggestion,,A
e_000499,u_0058,t_00078,s_00078,2026-05-13T09:33,adopt_suggestion,sg_b5f78c6ad8,A
e_000500,u_0058,t_00078,s_00078,2026-05-13T09:34,adopt_suggestion,sg_989478e4db,A
e_000501,u_0058,t_00078,s_00078,2026-05-13T09:35,adopt_suggestion,sg_1d36171e10,A
e_000502,u_0058,t_00078,s_00078,2026-05-13T09:38,export_report,,A
e_000503,u_0059,t_00079,s_00079,2026-06-29T04:02,visit_product,,B
e_000504,u_0059,t_00079,s_00079,2026-06-29T04:03,upload_resume,,B
e_000505,u_0059,t_00079,s_00079,2026-06-29T04:04,upload_jd,,B
e_000506,u_0059,t_00079,s_00079,2026-06-29T04:05,generate_suggestion,,B
e_000507,u_0059,t_00079,s_00079,2026-06-29T04:07,reject_suggestion,sg_d59a66488c,B
e_000508,u_0059,t_00079,s_00079,2026-06-29T04:07,adopt_suggestion,sg_835e386747,B
e_000509,u_0059,t_00079,s_00079,2026-06-29T04:08,adopt_suggestion,sg_20eda25e43,B
e_000510,u_0059,t_00079,s_00079,2026-06-29T04:09,adopt_suggestion,sg_23c516d5f6,B
e_000511,u_0059,t_00079,s_00079,2026-06-29T04:10,adopt_suggestion,sg_7f2f51d3b9,B
e_000512,u_0059,t_00079,s_00079,2026-06-29T04:11,adopt_suggestion,sg_266ca65130,B
e_000513,u_0060,t_00080,s_00080,2026-06-04T17:25,visit_product,,A
e_000514,u_0060,t_00080,s_00080,2026-06-04T17:26,upload_resume,,A
e_000515,u_0060,t_00080,s_00080,2026-06-04T17:27,upload_jd,,A
e_000516,u_0060,t_00080,s_00080,2026-06-04T17:28,generate_suggestion,,A
e_000517,u_0060,t_00080,s_00080,2026-06-04T17:30,adopt_suggestion,sg_9469061c16,A
e_000518,u_0060,t_00080,s_00080,2026-06-04T17:31,adopt_suggestion,sg_828b79d7ba,A
e_000519,u_0060,t_00080,s_00080,2026-06-04T17:32,adopt_suggestion,sg_922dac1908,A
e_000520,u_0060,t_00080,s_00080,2026-06-04T17:30,reject_suggestion,sg_60cbbaa725,A
e_000521,u_0060,t_00080,s_00080,2026-06-04T17:33,adopt_suggestion,sg_83025c7e5d,A
e_000522,u_0060,t_00080,s_00080,2026-06-04T17:31,reject_suggestion,sg_ac9f4684bc,A
e_000523,u_0060,t_00081,s_00081,2026-06-28T03:24,visit_product,,B
e_000524,u_0060,t_00081,s_00081,2026-06-28T03:25,upload_resume,,B
e_000525,u_0060,t_00081,s_00081,2026-06-28T03:26,upload_jd,,B
e_000526,u_0060,t_00081,s_00081,2026-06-28T03:27,generate_suggestion,,B
e_000527,u_0060,t_00081,s_00081,2026-06-28T03:29,adopt_suggestion,sg_3c1d4b18e3,B
e_000528,u_0060,t_00081,s_00081,2026-06-28T03:30,adopt_suggestion,sg_f69863dd5b,B
e_000529,u_0060,t_00081,s_00081,2026-06-28T03:31,adopt_suggestion,sg_bb8fa8e1c3,B
e_000530,u_0060,t_00081,s_00081,2026-06-28T03:34,export_report,,B
e_000531,u_0060,t_00082,s_00082,2026-06-04T00:40,visit_product,,A
e_000532,u_0060,t_00082,s_00082,2026-06-04T00:41,upload_resume,,A
e_000533,u_0060,t_00082,s_00082,2026-06-04T00:42,upload_jd,,A
e_000534,u_0060,t_00082,s_00082,2026-06-04T00:43,generate_suggestion,,A
e_000535,u_0060,t_00082,s_00082,2026-06-04T00:45,reject_suggestion,sg_f9d37596f5,A
e_000536,u_0060,t_00082,s_00082,2026-06-04T00:45,adopt_suggestion,sg_f0ac5e01d4,A
e_000537,u_0060,t_00082,s_00082,2026-06-04T00:46,adopt_suggestion,sg_d07e265d1f,A
e_000538,u_0060,t_00082,s_00082,2026-06-04T00:47,adopt_suggestion,sg_a7986e49e3,A
e_000539,u_0060,t_00082,s_00082,2026-06-04T00:46,reject_suggestion,sg_d055296fa0,A
e_000540,u_0060,t_00082,s_00082,2026-06-04T00:47,reject_suggestion,sg_adb753b8f1,A
e_000541,u_0061,t_00083,s_00083,2026-05-05T01:11,visit_product,,A
e_000542,u_0061,t_00083,s_00083,2026-05-05T01:12,upload_resume,,A
e_000543,u_0061,t_00083,s_00083,2026-05-05T01:13,upload_jd,,A
e_000544,u_0061,t_00083,s_00083,2026-05-05T01:14,generate_suggestion,,A
e_000545,u_0061,t_00083,s_00083,2026-05-05T01:16,adopt_suggestion,sg_0ce6980ea0,A
e_000546,u_0061,t_00083,s_00083,2026-05-05T01:17,adopt_suggestion,sg_a8ce3eeec0,A
e_000547,u_0061,t_00083,s_00083,2026-05-05T01:18,adopt_suggestion,sg_8e315864a7,A
e_000548,u_0061,t_00083,s_00083,2026-05-05T01:19,adopt_suggestion,sg_e0968e92e8,A
e_000549,u_0061,t_00083,s_00083,2026-05-05T01:20,adopt_suggestion,sg_2abd78a53d,A
e_000550,u_0061,t_00083,s_00083,2026-05-05T01:21,adopt_suggestion,sg_cc033057a5,A
e_000551,u_0062,t_00084,s_00084,2026-06-20T21:19,visit_product,,A
e_000552,u_0062,t_00084,s_00084,2026-06-20T21:20,upload_resume,,A
e_000553,u_0062,t_00084,s_00084,2026-06-20T21:21,upload_jd,,A
e_000554,u_0063,t_00085,s_00085,2026-05-15T04:47,visit_product,,A
e_000555,u_0063,t_00085,s_00085,2026-05-15T04:48,upload_resume,,A
e_000556,u_0063,t_00085,s_00085,2026-05-15T04:49,upload_jd,,A
e_000557,u_0063,t_00085,s_00085,2026-05-15T04:50,generate_suggestion,,A
e_000558,u_0063,t_00085,s_00085,2026-05-15T04:52,reject_suggestion,sg_6c17bbd021,A
e_000559,u_0063,t_00085,s_00085,2026-05-15T04:52,adopt_suggestion,sg_8f45463230,A
e_000560,u_0063,t_00085,s_00085,2026-05-15T04:53,reject_suggestion,sg_1a2e287eb2,A
e_000561,u_0063,t_00085,s_00085,2026-05-15T04:54,reject_suggestion,sg_8fcbf99c9e,A
e_000562,u_0063,t_00085,s_00085,2026-05-15T04:55,reject_suggestion,sg_069a6cb5b6,A
e_000563,u_0063,t_00085,s_00085,2026-05-15T04:56,reject_suggestion,sg_1341e6a8f6,A
e_000564,u_0063,t_00085,s_00085,2026-05-15T04:57,export_report,,A
e_000565,u_0064,t_00086,s_00086,2026-06-08T12:34,visit_product,,A
e_000566,u_0064,t_00086,s_00086,2026-06-08T12:35,upload_resume,,A
e_000567,u_0064,t_00086,s_00086,2026-06-08T12:36,upload_jd,,A
e_000568,u_0064,t_00086,s_00086,2026-06-08T12:37,generate_suggestion,,A
e_000569,u_0064,t_00086,s_00086,2026-06-08T12:39,reject_suggestion,sg_90a9c2449c,A
e_000570,u_0064,t_00086,s_00086,2026-06-08T12:40,reject_suggestion,sg_6722717867,A
e_000571,u_0064,t_00086,s_00086,2026-06-08T12:39,adopt_suggestion,sg_b695a7dbf1,A
e_000572,u_0064,t_00086,s_00086,2026-06-08T12:41,reject_suggestion,sg_40de168b1c,A
e_000573,u_0064,t_00086,s_00086,2026-06-08T12:42,reject_suggestion,sg_d551d23fd6,A
e_000574,u_0064,t_00086,s_00086,2026-06-08T12:40,adopt_suggestion,sg_bb4d6559f8,A
e_000575,u_0064,t_00086,s_00086,2026-06-08T12:44,export_report,,A
e_000576,u_0065,t_00087,s_00087,2026-05-30T20:35,visit_product,,A
e_000577,u_0065,t_00087,s_00087,2026-05-30T20:36,upload_resume,,A
e_000578,u_0065,t_00087,s_00087,2026-05-30T20:37,upload_jd,,A
e_000579,u_0065,t_00087,s_00087,2026-05-30T20:38,generate_suggestion,,A
e_000580,u_0065,t_00087,s_00087,2026-05-30T20:40,adopt_suggestion,sg_db50e6bd26,A
e_000581,u_0065,t_00087,s_00087,2026-05-30T20:41,adopt_suggestion,sg_181e48b484,A
e_000582,u_0065,t_00087,s_00087,2026-05-30T20:40,reject_suggestion,sg_9000b0027f,A
e_000583,u_0065,t_00087,s_00087,2026-05-30T20:45,export_report,,A
e_000584,u_0066,t_00088,s_00088,2026-06-07T04:36,visit_product,,B
e_000585,u_0066,t_00088,s_00088,2026-06-07T04:37,upload_resume,,B
e_000586,u_0066,t_00088,s_00088,2026-06-07T04:38,upload_jd,,B
e_000587,u_0067,t_00089,s_00089,2026-06-17T20:27,visit_product,,A
e_000588,u_0067,t_00089,s_00089,2026-06-17T20:28,upload_resume,,A
e_000589,u_0067,t_00089,s_00089,2026-06-17T20:29,upload_jd,,A
e_000590,u_0067,t_00089,s_00089,2026-06-17T20:30,generate_suggestion,,A
e_000591,u_0067,t_00089,s_00089,2026-06-17T20:32,adopt_suggestion,sg_5c36644690,A
e_000592,u_0067,t_00089,s_00089,2026-06-17T20:33,adopt_suggestion,sg_e883c04de7,A
e_000593,u_0067,t_00089,s_00089,2026-06-17T20:34,adopt_suggestion,sg_ffda970e5e,A
e_000594,u_0068,t_00090,s_00090,2026-05-13T08:46,visit_product,,A
e_000595,u_0069,t_00091,s_00091,2026-06-07T12:49,visit_product,,A
e_000596,u_0069,t_00091,s_00091,2026-06-07T12:50,upload_resume,,A
e_000597,u_0069,t_00092,s_00092,2026-06-19T04:23,visit_product,,B
e_000598,u_0069,t_00092,s_00092,2026-06-19T04:24,upload_resume,,B
e_000599,u_0070,t_00093,s_00093,2026-06-02T02:25,visit_product,,B
e_000600,u_0070,t_00093,s_00093,2026-06-02T02:26,upload_resume,,B
e_000601,u_0070,t_00093,s_00093,2026-06-02T02:27,upload_jd,,B
e_000602,u_0070,t_00093,s_00093,2026-06-02T02:28,generate_suggestion,,B
e_000603,u_0070,t_00093,s_00093,2026-06-02T02:30,reject_suggestion,sg_def7f977b0,B
e_000604,u_0070,t_00093,s_00093,2026-06-02T02:31,reject_suggestion,sg_632c645f7f,B
e_000605,u_0070,t_00093,s_00093,2026-06-02T02:30,adopt_suggestion,sg_fbaca4a3c7,B
e_000606,u_0071,t_00094,s_00094,2026-05-15T15:14,visit_product,,B
e_000607,u_0071,t_00094,s_00094,2026-05-15T15:15,upload_resume,,B
e_000608,u_0071,t_00094,s_00094,2026-05-15T15:16,upload_jd,,B
e_000609,u_0071,t_00094,s_00094,2026-05-15T15:17,generate_suggestion,,B
e_000610,u_0071,t_00094,s_00094,2026-05-15T15:19,adopt_suggestion,sg_0cb0a9e278,B
